t, pose_x, pose_y, pose_theta, linear_displacement, linear_velocity, profile_displacement, profile_velocity, velocity_command_dx, velocity_command_dy, velocity_command_dtheta, steering_command_dx, steering_command_dy, steering_command_dtheta, cross_track_error, along_track_error, lookahead_point_x, lookahead_point_y, lookahead_point_velocity
0.19000000000000003, 18.393255130957222, 51.725, 3.141592653589793, -2.0632551309572205, -21.69572227433029, -2.166000000000001, -22.80000000000001, -22.89945990436521, 0.0, 0.0, -16.0, 0.0, 0.0, 0.0, -0.10274486904278035, 34.39325513095722, 51.725, -65.84209315802266
0.20000000000000004, 18.622249730000874, 51.725, 3.141592653589793, -2.2922497300008726, -22.89945990436521, -2.4000000000000012, -24.000000000000014, -24.103171527562772, 0.0, 0.0, -16.0, 0.0, 0.0, 0.0, -0.10775026999912862, 34.622249730000874, 51.725, -66.2581310874387
0.21000000000000005, 18.863281445276503, 51.725, 3.141592653589793, -2.5332814452765002, -24.103171527562772, -2.6460000000000017, -25.200000000000017, -25.30685732420852, 0.0, 0.0, -15.999999999999996, 0.0, 0.0, 0.0, -0.11271855472350145, 34.8632814452765, 51.725, -66.69323464090162
0.22000000000000006, 19.116350018518588, 51.725, 3.141592653589793, -2.7863500185185854, -25.30685732420852, -2.904000000000002, -26.40000000000002, -26.51051747333849, 0.0, 0.0, -16.0, 0.0, 0.0, 0.0, -0.1176499814814167, 35.11635001851859, 51.725, -67.14703273000573
0.23000000000000007, 19.381455193251973, 51.725, 3.141592653589793, -3.0514551932519702, -26.51051747333849, -3.174000000000003, -27.600000000000023, -27.71415215274788, 0.0, 0.0, -16.0, 0.0, 0.0, 0.0, -0.12254480674803281, 35.38145519325197, 51.725, -67.61914851859993
0.24000000000000007, 19.658596714779453, 51.725, 3.141592653589793, -3.328596714779449, -27.71415215274788, -3.456000000000004, -28.800000000000026, -28.917761538999653, 0.0, 0.0, -15.999999999999996, 0.0, 0.0, 0.0, -0.12740328522055488, 35.65859671477945, 51.725, -68.109200637998
0.25000000000000006, 19.947774330169448, 51.725, 3.141592653589793, -3.6177743301694454, -28.917761538999653, -3.7500000000000036, -30.000000000000025, -30.12134580743307, 0.0, 0.0, -16.000000000000004, 0.0, 0.0, 0.0, -0.13222566983055817, 35.94777433016945, 51.725, -68.61680435025131
0.26000000000000006, 20.248987788243777, 51.725, 3.141592653589793, -3.918987788243776, -30.12134580743307, -4.0560000000000045, -31.200000000000024, -31.32490513217218, 0.0, 0.0, -16.000000000000004, 0.0, 0.0, 0.0, -0.13701221175622846, 36.24898778824378, 51.725, -69.14157265479653
0.2700000000000001, 20.5622368395655, 51.725, 3.141592653589793, -4.2322368395654975, -31.32490513217218, -4.374000000000005, -32.40000000000003, -32.528439686134234, 0.0, 0.0, -16.0, 0.0, 0.0, 0.0, -0.14176316043450754, 36.5622368395655, 51.725, -69.68311733480155
0.2800000000000001, 20.887521236426842, 51.725, 3.141592653589793, -4.55752123642684, -32.528439686134234, -4.704000000000006, -33.60000000000003, -33.731949641038064, 0.0, 0.0, -16.0, 0.0, 0.0, 0.0, -0.1464787635731657, 36.88752123642684, 51.725, -70.24104994049023
0.2900000000000001, 21.224840732837222, 51.725, 3.141592653589793, -4.8948407328372205, -33.731949641038064, -5.0460000000000065, -34.80000000000003, -34.93543516741236, 0.0, 0.0, -16.0, 0.0, 0.0, 0.0, -0.15115926716278594, 37.22484073283722, 51.725, -70.81498270762292
0.3000000000000001, 21.574195084511345, 51.725, 3.141592653589793, -5.244195084511344, -34.93543516741236, -5.4000000000000075, -36.000000000000036, -36.13889643460392, 0.0, 0.0, -16.0, 0.0, 0.0, 0.0, -0.15580491548866338, 37.574195084511345, 51.725, -71.40452941013422
0.3100000000000001, 21.935584048857383, 51.725, 3.141592653589793, -5.605584048857383, -36.13889643460392, -5.766000000000008, -37.20000000000004, -37.342333610785914, 0.0, 0.0, -15.999999999999996, 0.0, 0.0, 0.0, -0.16041595114262464, 37.93558404885738, 51.725, -72.00930614667642
0.3200000000000001, 22.30900738496524, 51.725, 3.141592653589793, -5.979007384965243, -37.342333610785914, -6.144000000000009, -38.40000000000004, -38.54574686296589, 0.0, 0.0, -16.0, 0.0, 0.0, 0.0, -0.16499261503476603, 38.30900738496524, 51.725, -72.628932061484
0.3300000000000001, 22.6944648535949, 51.725, 3.141592653589793, -6.364464853594902, -38.54574686296589, -6.53400000000001, -39.600000000000044, -39.74913635699397, 0.0, 0.0, -16.0, 0.0, 0.0, 0.0, -0.16953514640510736, 38.6944648535949, 51.725, -73.26303000055879
